Timestamp,Date,UPC,DSD,Workable,Worked,Out of Stock Start,Out of Stock End,Out of Stock Duration,Expected Out of Stock Duration,Hours Recouped, Sales Per Hour , Expected Lost Sales , Expected Workable Lost Sales , Recouped Sales 
1/17/19 12:37,1/17/19,1946852989,TRUE,TRUE,TRUE,1/17/19 12:37,1/17/19 15:01,2.39,10.37,7.98, $5.45 , $56.54 , $56.54 , $43.49 
1/17/19 12:56,1/17/19,7665024212,FALSE,TRUE,TRUE,1/17/19 12:56,1/17/19 17:03,4.12,10.06,5.94, $2.92 , $29.39 , $29.39 , $17.35 
1/17/19 13:01,1/17/19,9136888726,FALSE,TRUE,FALSE,1/17/19 13:01,1/17/19 23:00,9.97,9.97,0.00, $5.01 , $49.96 , $49.96 , $-   
1/17/19 13:01,1/17/19,4854839279,FALSE,TRUE,TRUE,1/17/19 13:01,1/17/19 19:04,6.04,9.97,3.93, $1.27 , $12.66 , $12.66 , $4.99 
1/17/19 13:02,1/17/19,5325669134,FALSE,TRUE,TRUE,1/17/19 13:02,1/17/19 20:04,7.04,9.96,2.92, $2.29 , $22.81 , $22.81 , $6.69 
1/17/19 13:04,1/17/19,6815187844,FALSE,TRUE,FALSE,1/17/19 13:04,1/17/19 23:00,9.93,9.93,0.00, $4.77 , $47.38 , $47.38 , $-   
1/17/19 13:05,1/17/19,7111034425,FALSE,FALSE,FALSE,1/17/19 13:05,1/17/19 23:00,9.91,9.91,0.00, $2.46 , $24.37 , $-   , $-   
1/17/19 13:06,1/17/19,8466790304,FALSE,FALSE,FALSE,1/17/19 13:06,1/17/19 23:00,9.90,9.90,0.00, $3.93 , $38.91 , $-   , $-   
1/17/19 13:06,1/17/19,5453542763,FALSE,TRUE,FALSE,1/17/19 13:06,1/17/19 23:00,9.89,9.89,0.00, $5.77 , $57.05 , $57.05 , $-   
1/17/19 13:06,1/17/19,6600584928,FALSE,TRUE,FALSE,1/17/19 13:06,1/17/19 23:00,9.89,9.89,0.00, $0.65 , $6.43 , $6.43 , $-   
1/17/19 13:27,1/17/19,7402728142,FALSE,TRUE,TRUE,1/17/19 13:27,1/17/19 16:34,3.12,9.54,6.42, $4.17 , $39.80 , $39.80 , $26.79 
1/17/19 13:29,1/17/19,5225157040,FALSE,TRUE,FALSE,1/17/19 13:29,1/17/19 23:00,9.52,9.52,0.00, $3.44 , $32.73 , $32.73 , $-   
1/17/19 13:33,1/17/19,6589941376,FALSE,TRUE,TRUE,1/17/19 13:33,1/17/19 15:03,1.49,9.44,7.95, $4.80 , $45.30 , $45.30 , $38.15 
1/17/19 13:34,1/17/19,4738810073,FALSE,TRUE,TRUE,1/17/19 13:34,1/17/19 15:56,2.37,9.43,7.06, $4.45 , $41.95 , $41.95 , $31.42 
1/17/19 13:34,1/17/19,2588383241,FALSE,TRUE,FALSE,1/17/19 13:34,1/17/19 23:00,9.42,9.42,0.00, $4.30 , $40.52 , $40.52 , $-   
1/17/19 13:34,1/17/19,3785986481,FALSE,TRUE,FALSE,1/17/19 13:34,1/17/19 23:00,9.42,9.42,0.00, $3.51 , $33.07 , $33.07 , $-   
1/17/19 13:34,1/17/19,9504984573,FALSE,TRUE,FALSE,1/17/19 13:34,1/17/19 23:00,9.42,9.42,0.00, $2.83 , $26.67 , $26.67 , $-   
1/17/19 13:34,1/17/19,5533687059,TRUE,TRUE,TRUE,1/17/19 13:34,1/17/19 14:57,1.38,9.42,8.04, $2.90 , $27.32 , $27.32 , $23.31 
1/17/19 13:34,1/17/19,1439079538,FALSE,TRUE,FALSE,1/17/19 13:34,1/17/19 23:00,9.42,9.42,0.00, $4.00 , $37.69 , $37.69 , $-   
1/17/19 13:35,1/17/19,5148268671,FALSE,TRUE,TRUE,1/17/19 13:35,1/17/19 18:29,4.90,9.41,4.51, $2.28 , $21.46 , $21.46 , $10.29 
1/17/19 13:35,1/17/19,7705392540,FALSE,TRUE,FALSE,1/17/19 13:35,1/17/19 23:00,9.41,9.41,0.00, $3.87 , $36.42 , $36.42 , $-   
1/17/19 13:35,1/17/19,9284992416,FALSE,TRUE,FALSE,1/17/19 13:35,1/17/19 23:00,9.41,9.41,0.00, $1.11 , $10.45 , $10.45 , $-   
1/17/19 13:35,1/17/19,7915047334,FALSE,TRUE,TRUE,1/17/19 13:35,1/17/19 15:35,1.99,9.41,7.41, $4.62 , $43.46 , $43.46 , $34.25 
1/17/19 13:35,1/17/19,4570139246,FALSE,TRUE,TRUE,1/17/19 13:35,1/17/19 14:37,1.04,9.41,8.37, $2.29 , $21.54 , $21.54 , $19.17 
1/17/19 13:37,1/17/19,6738334162,FALSE,TRUE,TRUE,1/17/19 13:37,1/17/19 17:02,3.42,9.38,5.97, $5.53 , $51.89 , $51.89 , $32.99 
1/17/19 13:57,1/17/19,9830319759,TRUE,TRUE,FALSE,1/17/19 13:57,1/17/19 23:00,9.04,9.04,0.00, $3.22 , $29.11 , $29.11 , $-   
1/17/19 13:58,1/17/19,3593472742,TRUE,FALSE,FALSE,1/17/19 13:58,1/17/19 23:00,9.03,9.03,0.00, $2.67 , $24.10 , $-   , $-   
1/17/19 13:59,1/17/19,9459959485,FALSE,FALSE,FALSE,1/17/19 13:59,1/17/19 23:00,9.01,9.01,0.00, $0.99 , $8.92 , $-   , $-   
1/17/19 13:59,1/17/19,8684401666,FALSE,TRUE,FALSE,1/17/19 13:59,1/17/19 23:00,9.01,9.01,0.00, $2.06 , $18.57 , $18.57 , $-   
1/17/19 13:59,1/17/19,9614792779,FALSE,TRUE,TRUE,1/17/19 13:59,1/17/19 16:05,2.10,9.00,6.91, $2.62 , $23.58 , $23.58 , $18.09 
1/17/19 14:00,1/17/19,6965699497,FALSE,TRUE,TRUE,1/17/19 14:00,1/17/19 15:59,1.97,8.99,7.01, $4.16 , $37.39 , $37.39 , $29.18 
1/17/19 14:01,1/17/19,8005101305,FALSE,TRUE,TRUE,1/17/19 14:01,1/17/19 17:27,3.45,8.98,5.53, $2.98 , $26.77 , $26.77 , $16.49 
1/17/19 14:03,1/17/19,4426880692,FALSE,TRUE,TRUE,1/17/19 14:03,1/17/19 18:02,3.97,8.93,4.96, $2.86 , $25.55 , $25.55 , $14.19 
1/17/19 14:05,1/17/19,8284294547,FALSE,FALSE,FALSE,1/17/19 14:05,1/17/19 23:00,8.91,8.91,0.00, $4.62 , $41.15 , $-   , $-   
1/17/19 14:05,1/17/19,1567967607,FALSE,TRUE,FALSE,1/17/19 14:05,1/17/19 23:00,8.91,8.91,0.00, $3.25 , $28.95 , $28.95 , $-   
1/17/19 14:05,1/17/19,4994236903,FALSE,TRUE,FALSE,1/17/19 14:05,1/17/19 23:00,8.91,8.91,0.00, $2.11 , $18.79 , $18.79 , $-   
1/17/19 14:05,1/17/19,7642113885,FALSE,TRUE,TRUE,1/17/19 14:05,1/17/19 16:38,2.54,8.90,6.36, $5.41 , $48.16 , $48.16 , $34.41 
1/17/19 14:05,1/17/19,9208583851,FALSE,TRUE,FALSE,1/17/19 14:05,1/17/19 23:00,8.90,8.90,0.00, $4.63 , $41.22 , $41.22 , $-   
1/17/19 14:06,1/17/19,2138000072,FALSE,TRUE,FALSE,1/17/19 14:06,1/17/19 23:00,8.90,8.90,0.00, $1.10 , $9.79 , $9.79 , $-   
1/17/19 14:29,1/17/19,4829553908,FALSE,TRUE,FALSE,1/17/19 14:29,1/17/19 23:00,8.51,8.51,0.00, $1.51 , $12.85 , $12.85 , $-   
1/17/19 14:29,1/17/19,6153803823,FALSE,TRUE,TRUE,1/17/19 14:29,1/17/19 19:31,5.04,8.51,3.47, $4.59 , $39.04 , $39.04 , $15.92 
1/17/19 14:29,1/17/19,2946022592,FALSE,TRUE,TRUE,1/17/19 14:29,1/17/19 22:28,7.98,8.51,0.53, $3.47 , $29.51 , $29.51 , $1.83 
1/17/19 14:29,1/17/19,5345451937,FALSE,FALSE,FALSE,1/17/19 14:29,1/17/19 23:00,8.50,8.50,0.00, $3.75 , $31.89 , $-   , $-   
1/17/19 14:30,1/17/19,3525976353,FALSE,TRUE,TRUE,1/17/19 14:30,1/17/19 20:31,6.02,8.49,2.48, $1.19 , $10.11 , $10.11 , $2.95 
1/17/19 14:30,1/17/19,7708483600,FALSE,TRUE,FALSE,1/17/19 14:30,1/17/19 23:00,8.49,8.49,0.00, $1.82 , $15.46 , $15.46 , $-   
1/17/19 14:34,1/17/19,4865557020,FALSE,FALSE,FALSE,1/17/19 14:34,1/17/19 23:00,8.42,8.42,0.00, $5.59 , $47.07 , $-   , $-   
1/17/19 14:35,1/17/19,9925056306,FALSE,TRUE,FALSE,1/17/19 14:35,1/17/19 23:00,8.41,8.41,0.00, $1.19 , $10.01 , $10.01 , $-   
1/17/19 14:35,1/17/19,2681385109,TRUE,TRUE,FALSE,1/17/19 14:35,1/17/19 23:00,8.41,8.41,0.00, $5.43 , $45.68 , $45.68 , $-   
1/17/19 14:59,1/17/19,8389030501,TRUE,TRUE,FALSE,1/17/19 14:59,1/17/19 23:00,8.00,8.00,0.00, $4.27 , $34.17 , $34.17 , $-   
1/17/19 15:00,1/17/19,4161324197,TRUE,TRUE,FALSE,1/17/19 15:00,1/17/19 23:00,7.99,7.99,0.00, $4.80 , $38.34 , $38.34 , $-   
1/17/19 15:01,1/17/19,3909883448,FALSE,TRUE,FALSE,1/17/19 15:01,1/17/19 23:00,7.98,7.98,0.00, $2.15 , $17.16 , $17.16 , $-   
1/17/19 15:01,1/17/19,4405897888,TRUE,TRUE,FALSE,1/17/19 15:01,1/17/19 23:00,7.97,7.97,0.00, $1.45 , $11.56 , $11.56 , $-   
1/17/19 15:02,1/17/19,6646301110,FALSE,TRUE,FALSE,1/17/19 15:02,1/17/19 23:00,7.96,7.96,0.00, $4.15 , $33.04 , $33.04 , $-   
1/17/19 15:03,1/17/19,4362454805,FALSE,TRUE,TRUE,1/17/19 15:03,1/17/19 16:35,1.54,7.95,6.40, $5.51 , $43.79 , $43.79 , $35.28 
1/17/19 15:03,1/17/19,3496973942,FALSE,TRUE,TRUE,1/17/19 15:03,1/17/19 16:35,1.54,7.95,6.40, $3.58 , $28.45 , $28.45 , $22.92 
1/17/19 15:03,1/17/19,3021025531,FALSE,TRUE,TRUE,1/17/19 15:03,1/17/19 16:35,1.54,7.95,6.40, $5.64 , $44.83 , $44.83 , $36.12 
1/17/19 15:03,1/17/19,1629052593,TRUE,TRUE,FALSE,1/17/19 15:03,1/17/19 23:00,7.94,7.94,0.00, $4.44 , $35.27 , $35.27 , $-   
1/17/19 15:03,1/17/19,2603807621,FALSE,TRUE,FALSE,1/17/19 15:03,1/17/19 23:00,7.94,7.94,0.00, $2.05 , $16.28 , $16.28 , $-   
1/17/19 15:04,1/17/19,6344518505,FALSE,TRUE,TRUE,1/17/19 15:04,1/17/19 19:58,4.90,7.93,3.03, $0.85 , $6.74 , $6.74 , $2.58 
1/17/19 15:06,1/17/19,3272165066,FALSE,TRUE,TRUE,1/17/19 15:06,1/17/19 19:00,3.90,7.90,3.99, $4.76 , $37.59 , $37.59 , $19.00 
1/17/19 15:06,1/17/19,2928891580,FALSE,TRUE,TRUE,1/17/19 15:06,1/17/19 16:36,1.51,7.89,6.39, $3.14 , $24.79 , $24.79 , $20.05 
1/17/19 15:31,1/17/19,1855733253,FALSE,TRUE,FALSE,1/17/19 15:31,1/17/19 23:00,7.48,7.48,0.00, $1.00 , $7.48 , $7.48 , $-   
1/17/19 15:31,1/17/19,5322439340,FALSE,TRUE,FALSE,1/17/19 15:31,1/17/19 23:00,7.47,7.47,0.00, $1.55 , $11.58 , $11.58 , $-   
1/17/19 15:32,1/17/19,5946144992,FALSE,FALSE,FALSE,1/17/19 15:32,1/17/19 23:00,7.46,7.46,0.00, $1.64 , $12.23 , $-   , $-   
1/17/19 15:32,1/17/19,6271369721,FALSE,TRUE,TRUE,1/17/19 15:32,1/17/19 16:57,1.42,7.46,6.04, $4.45 , $33.18 , $33.18 , $26.86 
1/17/19 15:32,1/17/19,4332960576,FALSE,FALSE,FALSE,1/17/19 15:32,1/17/19 23:00,7.46,7.46,0.00, $2.58 , $19.24 , $-   , $-   
1/17/19 15:33,1/17/19,3780272445,TRUE,TRUE,TRUE,1/17/19 15:33,1/17/19 17:30,1.94,7.44,5.50, $2.22 , $16.52 , $16.52 , $12.21 
1/17/19 15:33,1/17/19,5414778615,TRUE,TRUE,TRUE,1/17/19 15:33,1/17/19 18:05,2.53,7.43,4.90, $3.19 , $23.71 , $23.71 , $15.64 
1/17/19 15:33,1/17/19,6923668600,FALSE,TRUE,FALSE,1/17/19 15:33,1/17/19 23:00,7.43,7.43,0.00, $2.86 , $21.26 , $21.26 , $-   
1/17/19 15:35,1/17/19,6700464356,FALSE,FALSE,FALSE,1/17/19 15:35,1/17/19 23:00,7.40,7.40,0.00, $5.67 , $41.96 , $-   , $-   
1/17/19 15:36,1/17/19,2805463542,FALSE,TRUE,TRUE,1/17/19 15:36,1/17/19 17:27,1.86,7.40,5.54, $3.58 , $26.49 , $26.49 , $19.84 
1/17/19 15:36,1/17/19,2725312922,FALSE,TRUE,TRUE,1/17/19 15:36,1/17/19 17:31,1.92,7.40,5.47, $5.24 , $38.77 , $38.77 , $28.69 
1/17/19 15:58,1/17/19,1588303524,FALSE,TRUE,FALSE,1/17/19 15:58,1/17/19 23:00,7.02,7.02,0.00, $5.35 , $37.54 , $37.54 , $-   
1/17/19 16:02,1/17/19,8280836077,FALSE,TRUE,TRUE,1/17/19 16:02,1/17/19 20:57,4.91,6.95,2.04, $4.89 , $34.00 , $34.00 , $9.98 
1/17/19 16:03,1/17/19,6721917703,FALSE,TRUE,TRUE,1/17/19 16:03,1/17/19 20:07,4.07,6.95,2.88, $1.48 , $10.28 , $10.28 , $4.26 
1/17/19 16:03,1/17/19,6351613115,FALSE,TRUE,TRUE,1/17/19 16:03,1/17/19 18:02,1.99,6.95,4.96, $1.04 , $7.23 , $7.23 , $5.16 
1/17/19 16:03,1/17/19,3554951354,FALSE,TRUE,FALSE,1/17/19 16:03,1/17/19 23:00,6.95,6.95,0.00, $5.99 , $41.63 , $41.63 , $-   
1/17/19 16:03,1/17/19,8713618260,TRUE,TRUE,FALSE,1/17/19 16:03,1/17/19 23:00,6.95,6.95,0.00, $5.44 , $37.80 , $37.80 , $-   
1/17/19 16:03,1/17/19,9508663765,FALSE,TRUE,FALSE,1/17/19 16:03,1/17/19 23:00,6.95,6.95,0.00, $5.39 , $37.45 , $37.45 , $-   
1/17/19 16:03,1/17/19,3283147032,TRUE,TRUE,FALSE,1/17/19 16:03,1/17/19 23:00,6.95,6.95,0.00, $5.58 , $38.77 , $38.77 , $-   
1/17/19 16:03,1/17/19,6490004843,FALSE,TRUE,FALSE,1/17/19 16:03,1/17/19 23:00,6.95,6.95,0.00, $1.15 , $7.99 , $7.99 , $-   
1/17/19 16:03,1/17/19,1105485137,FALSE,TRUE,FALSE,1/17/19 16:03,1/17/19 23:00,6.95,6.95,0.00, $0.89 , $6.18 , $6.18 , $-   
1/17/19 16:03,1/17/19,4767085143,FALSE,TRUE,FALSE,1/17/19 16:03,1/17/19 23:00,6.93,6.93,0.00, $5.68 , $39.39 , $39.39 , $-   
1/17/19 16:05,1/17/19,9201797642,TRUE,TRUE,TRUE,1/17/19 16:05,1/17/19 17:05,1.00,6.91,5.91, $4.97 , $34.32 , $34.32 , $29.36 
1/17/19 16:06,1/17/19,1413559478,TRUE,TRUE,FALSE,1/17/19 16:06,1/17/19 23:00,6.90,6.90,0.00, $2.48 , $17.11 , $17.11 , $-   
1/17/19 16:06,1/17/19,7069030096,FALSE,FALSE,FALSE,1/17/19 16:06,1/17/19 23:00,6.90,6.90,0.00, $1.89 , $13.03 , $-   , $-   
1/17/19 16:30,1/17/19,3653536349,FALSE,TRUE,FALSE,1/17/19 16:30,1/17/19 23:00,6.50,6.50,0.00, $2.74 , $17.80 , $17.80 , $-   
1/17/19 16:30,1/17/19,7858570297,FALSE,FALSE,FALSE,1/17/19 16:30,1/17/19 23:00,6.50,6.50,0.00, $3.67 , $23.84 , $-   , $-   
1/17/19 16:32,1/17/19,3340102980,FALSE,TRUE,TRUE,1/17/19 16:32,1/17/19 21:35,5.06,6.46,1.40, $3.12 , $20.16 , $20.16 , $4.38 
1/17/19 16:32,1/17/19,6334030787,FALSE,TRUE,FALSE,1/17/19 16:32,1/17/19 23:00,6.46,6.46,0.00, $5.29 , $34.18 , $34.18 , $-   
1/17/19 16:32,1/17/19,7645001962,FALSE,FALSE,FALSE,1/17/19 16:32,1/17/19 23:00,6.46,6.46,0.00, $1.21 , $7.82 , $-   , $-   
1/17/19 16:33,1/17/19,5542544980,FALSE,TRUE,FALSE,1/17/19 16:33,1/17/19 23:00,6.43,6.43,0.00, $1.78 , $11.45 , $11.45 , $-   
1/17/19 16:34,1/17/19,5077483014,FALSE,FALSE,FALSE,1/17/19 16:34,1/17/19 23:00,6.43,6.43,0.00, $4.10 , $26.37 , $-   , $-   
1/17/19 16:35,1/17/19,2490375553,TRUE,TRUE,FALSE,1/17/19 16:35,1/17/19 23:00,6.41,6.41,0.00, $0.53 , $3.40 , $3.40 , $-   
1/17/19 16:35,1/17/19,8743029896,FALSE,TRUE,TRUE,1/17/19 16:35,1/17/19 17:31,0.93,6.41,5.48, $5.12 , $32.84 , $32.84 , $28.06 
1/17/19 16:36,1/17/19,9067363990,FALSE,TRUE,FALSE,1/17/19 16:36,1/17/19 23:00,6.39,6.39,0.00, $1.08 , $6.90 , $6.90 , $-   
1/17/19 16:37,1/17/19,9639490931,FALSE,TRUE,TRUE,1/17/19 16:37,1/17/19 17:27,0.84,6.38,5.54, $1.22 , $7.78 , $7.78 , $6.76 
1/17/19 16:37,1/17/19,9523869189,FALSE,TRUE,FALSE,1/17/19 16:37,1/17/19 23:00,6.37,6.37,0.00, $2.12 , $13.51 , $13.51 , $-   
1/17/19 16:38,1/17/19,6367598042,FALSE,FALSE,FALSE,1/17/19 16:38,1/17/19 23:00,6.36,6.36,0.00, $2.95 , $18.77 , $-   , $-   
1/17/19 16:38,1/17/19,3241716814,FALSE,TRUE,TRUE,1/17/19 16:38,1/17/19 17:30,0.85,6.35,5.50, $3.95 , $25.10 , $25.10 , $21.72 
1/17/19 16:39,1/17/19,7710694793,FALSE,TRUE,FALSE,1/17/19 16:39,1/17/19 23:00,6.34,6.34,0.00, $4.29 , $27.20 , $27.20 , $-   
1/17/19 16:57,1/17/19,3542567349,FALSE,TRUE,TRUE,1/17/19 16:57,1/17/19 19:06,2.15,6.05,3.89, $0.64 , $3.87 , $3.87 , $2.49 
1/17/19 16:57,1/17/19,6319339390,FALSE,TRUE,TRUE,1/17/19 16:57,1/17/19 18:00,1.05,6.04,4.98, $3.45 , $20.83 , $20.83 , $17.20 
1/17/19 16:58,1/17/19,4926969674,FALSE,TRUE,FALSE,1/17/19 16:58,1/17/19 23:00,6.03,6.03,0.00, $1.68 , $10.13 , $10.13 , $-   
1/17/19 16:59,1/17/19,2255878988,FALSE,TRUE,FALSE,1/17/19 16:59,1/17/19 23:00,6.01,6.01,0.00, $5.61 , $33.74 , $33.74 , $-   
1/17/19 16:59,1/17/19,4954419031,TRUE,FALSE,FALSE,1/17/19 16:59,1/17/19 23:00,6.01,6.01,0.00, $5.99 , $36.01 , $-   , $-   
1/17/19 16:59,1/17/19,4604984737,FALSE,TRUE,FALSE,1/17/19 16:59,1/17/19 23:00,6.01,6.01,0.00, $0.53 , $3.19 , $3.19 , $-   
1/17/19 17:02,1/17/19,4106637028,FALSE,TRUE,FALSE,1/17/19 17:02,1/17/19 23:00,5.97,5.97,0.00, $1.10 , $6.56 , $6.56 , $-   
1/17/19 17:02,1/17/19,9932796891,FALSE,TRUE,TRUE,1/17/19 17:02,1/17/19 19:06,2.07,5.96,3.89, $3.22 , $19.19 , $19.19 , $12.52 
1/17/19 17:03,1/17/19,3870483585,FALSE,TRUE,FALSE,1/17/19 17:03,1/17/19 23:00,5.94,5.94,0.00, $2.78 , $16.52 , $16.52 , $-   
1/17/19 17:03,1/17/19,8719749507,TRUE,TRUE,TRUE,1/17/19 17:03,1/17/19 19:30,2.44,5.94,3.50, $5.67 , $33.70 , $33.70 , $19.84 
1/17/19 17:03,1/17/19,9650498238,FALSE,TRUE,FALSE,1/17/19 17:03,1/17/19 23:00,5.94,5.94,0.00, $4.32 , $25.66 , $25.66 , $-   
1/17/19 17:04,1/17/19,2785643646,FALSE,TRUE,TRUE,1/17/19 17:04,1/17/19 17:56,0.87,5.93,5.05, $4.68 , $27.75 , $27.75 , $23.66 
1/17/19 17:04,1/17/19,8759893958,FALSE,FALSE,FALSE,1/17/19 17:04,1/17/19 23:00,5.93,5.93,0.00, $2.95 , $17.49 , $-   , $-   
1/17/19 17:04,1/17/19,9640553490,FALSE,TRUE,FALSE,1/17/19 17:04,1/17/19 23:00,5.93,5.93,0.00, $4.43 , $26.27 , $26.27 , $-   
1/17/19 17:05,1/17/19,3964904010,FALSE,TRUE,FALSE,1/17/19 17:05,1/17/19 23:00,5.91,5.91,0.00, $5.79 , $34.24 , $34.24 , $-   
1/17/19 17:05,1/17/19,9793327138,TRUE,TRUE,FALSE,1/17/19 17:05,1/17/19 23:00,5.91,5.91,0.00, $3.84 , $22.69 , $22.69 , $-   
1/17/19 17:07,1/17/19,7168661715,TRUE,TRUE,FALSE,1/17/19 17:07,1/17/19 23:00,5.88,5.88,0.00, $1.82 , $10.70 , $10.70 , $-   
1/17/19 17:27,1/17/19,3935160241,FALSE,TRUE,FALSE,1/17/19 17:27,1/17/19 23:00,5.54,5.54,0.00, $2.03 , $11.24 , $11.24 , $-   
1/17/19 17:27,1/17/19,7946637208,FALSE,TRUE,FALSE,1/17/19 17:27,1/17/19 23:00,5.54,5.54,0.00, $0.91 , $5.04 , $5.04 , $-   
1/17/19 17:31,1/17/19,3259231486,FALSE,TRUE,FALSE,1/17/19 17:31,1/17/19 23:00,5.48,5.48,0.00, $2.72 , $14.91 , $14.91 , $-   
1/17/19 17:31,1/17/19,3781458887,TRUE,TRUE,FALSE,1/17/19 17:31,1/17/19 23:00,5.48,5.48,0.00, $1.43 , $7.84 , $7.84 , $-   
1/17/19 17:31,1/17/19,3867313410,FALSE,TRUE,FALSE,1/17/19 17:31,1/17/19 23:00,5.48,5.48,0.00, $4.43 , $24.28 , $24.28 , $-   
1/17/19 17:33,1/17/19,5211495096,FALSE,TRUE,FALSE,1/17/19 17:33,1/17/19 23:00,5.45,5.45,0.00, $0.81 , $4.41 , $4.41 , $-   
1/17/19 17:33,1/17/19,3242887545,FALSE,TRUE,TRUE,1/17/19 17:33,1/17/19 20:03,2.50,5.45,2.95, $5.08 , $27.67 , $27.67 , $14.98 
1/17/19 17:33,1/17/19,5976982203,FALSE,TRUE,FALSE,1/17/19 17:33,1/17/19 23:00,5.44,5.44,0.00, $5.28 , $28.70 , $28.70 , $-   
1/17/19 17:33,1/17/19,3182351553,TRUE,TRUE,TRUE,1/17/19 17:33,1/17/19 19:37,2.06,5.44,3.38, $5.95 , $32.35 , $32.35 , $20.10 
1/17/19 17:33,1/17/19,1955483168,TRUE,FALSE,FALSE,1/17/19 17:33,1/17/19 23:00,5.44,5.44,0.00, $4.13 , $22.45 , $-   , $-   
1/17/19 17:34,1/17/19,3530100664,FALSE,TRUE,FALSE,1/17/19 17:34,1/17/19 23:00,5.43,5.43,0.00, $3.52 , $19.12 , $19.12 , $-   
1/17/19 17:37,1/17/19,8786633227,FALSE,TRUE,FALSE,1/17/19 17:37,1/17/19 23:00,5.38,5.38,0.00, $3.78 , $20.34 , $20.34 , $-   
1/17/19 17:56,1/17/19,7197886535,FALSE,TRUE,FALSE,1/17/19 17:56,1/17/19 23:00,5.05,5.05,0.00, $0.80 , $4.04 , $4.04 , $-   
1/17/19 17:57,1/17/19,9134826615,FALSE,FALSE,FALSE,1/17/19 17:57,1/17/19 23:00,5.04,5.04,0.00, $3.52 , $17.75 , $-   , $-   
1/17/19 17:58,1/17/19,2955918215,FALSE,TRUE,TRUE,1/17/19 17:58,1/17/19 20:26,2.46,5.02,2.56, $4.73 , $23.75 , $23.75 , $12.13 
1/17/19 17:59,1/17/19,7461786366,FALSE,TRUE,FALSE,1/17/19 17:59,1/17/19 23:00,5.01,5.01,0.00, $3.25 , $16.28 , $16.28 , $-   
1/17/19 18:01,1/17/19,5573571625,FALSE,TRUE,FALSE,1/17/19 18:01,1/17/19 23:00,4.98,4.98,0.00, $3.09 , $15.40 , $15.40 , $-   
1/17/19 18:01,1/17/19,6632831724,FALSE,TRUE,FALSE,1/17/19 18:01,1/17/19 23:00,4.98,4.98,0.00, $4.33 , $21.57 , $21.57 , $-   
1/17/19 18:01,1/17/19,9355924660,FALSE,TRUE,FALSE,1/17/19 18:01,1/17/19 23:00,4.97,4.97,0.00, $1.14 , $5.66 , $5.66 , $-   
1/17/19 18:02,1/17/19,5367100548,FALSE,TRUE,FALSE,1/17/19 18:02,1/17/19 23:00,4.97,4.97,0.00, $4.86 , $24.13 , $24.13 , $-   
1/17/19 18:03,1/17/19,6325804399,FALSE,TRUE,FALSE,1/17/19 18:03,1/17/19 23:00,4.94,4.94,0.00, $1.71 , $8.44 , $8.44 , $-   
1/17/19 18:03,1/17/19,1176542875,FALSE,TRUE,TRUE,1/17/19 18:03,1/17/19 19:02,0.97,4.94,3.97, $4.84 , $23.90 , $23.90 , $19.20 
1/17/19 18:03,1/17/19,2487570821,FALSE,TRUE,FALSE,1/17/19 18:03,1/17/19 23:00,4.94,4.94,0.00, $5.44 , $26.86 , $26.86 , $-   
1/17/19 18:05,1/17/19,6482275640,FALSE,TRUE,FALSE,1/17/19 18:05,1/17/19 23:00,4.91,4.91,0.00, $3.91 , $19.18 , $19.18 , $-   
1/17/19 18:06,1/17/19,2877386636,FALSE,TRUE,FALSE,1/17/19 18:06,1/17/19 23:00,4.90,4.90,0.00, $4.87 , $23.86 , $23.86 , $-   
1/17/19 18:06,1/17/19,5199074467,FALSE,TRUE,FALSE,1/17/19 18:06,1/17/19 23:00,4.90,4.90,0.00, $3.26 , $15.97 , $15.97 , $-   
1/17/19 18:06,1/17/19,1005939470,FALSE,TRUE,TRUE,1/17/19 18:06,1/17/19 21:02,2.94,4.90,1.96, $3.71 , $18.18 , $18.18 , $7.26 
1/17/19 18:06,1/17/19,4498423142,TRUE,TRUE,FALSE,1/17/19 18:06,1/17/19 23:00,4.90,4.90,0.00, $2.63 , $12.88 , $12.88 , $-   
1/17/19 18:06,1/17/19,6805141814,FALSE,TRUE,TRUE,1/17/19 18:06,1/17/19 21:30,3.41,4.90,1.49, $0.72 , $3.53 , $3.53 , $1.07 
1/17/19 18:26,1/17/19,2354680824,FALSE,FALSE,FALSE,1/17/19 18:26,1/17/19 23:00,4.55,4.55,0.00, $2.73 , $12.43 , $-   , $-   
1/17/19 18:26,1/17/19,7622178132,FALSE,TRUE,FALSE,1/17/19 18:26,1/17/19 23:00,4.55,4.55,0.00, $1.84 , $8.38 , $8.38 , $-   
1/17/19 18:27,1/17/19,3110362736,TRUE,TRUE,FALSE,1/17/19 18:27,1/17/19 23:00,4.55,4.55,0.00, $1.42 , $6.46 , $6.46 , $-   
1/17/19 18:27,1/17/19,3264672673,TRUE,TRUE,FALSE,1/17/19 18:27,1/17/19 23:00,4.55,4.55,0.00, $0.96 , $4.36 , $4.36 , $-   
1/17/19 18:27,1/17/19,4611129716,TRUE,FALSE,FALSE,1/17/19 18:27,1/17/19 23:00,4.55,4.55,0.00, $4.53 , $20.59 , $-   , $-   
1/17/19 18:27,1/17/19,7759427385,FALSE,TRUE,FALSE,1/17/19 18:27,1/17/19 23:00,4.54,4.54,0.00, $2.43 , $11.04 , $11.04 , $-   
